1	0.999254
1.1	0.998289
1.2	0.997233
1.3	0.994806
1.4	0.991465
1.5	0.986784
1.6	0.97961
1.7	0.968337
1.8	0.955509
1.9	0.946981
2	0.91797
2.1	0.881295
2.2	0.80686
2.3	0.685651
2.4	0.507145
2.5	0.288185
2.6	0.20361
2.7	0.18794
2.8	0.160955
2.9	0.166615
3	0.134595
3.1	0.14493
3.2	0.12051
3.3	0.11443
3.4	0.11127
3.5	0.104225
3.6	0.0888099
3.7	0.0881
3.8	0.092615
3.9	0.088985
4	0.07891
