0,0
0.466711,0
0.728209,0
1.01671,0
1.66598,0
5.45869,0
10.1237,0
20.0777,0
30.3855,0
49.3043,0

2.169e-11,0
0.466709,0.00130451
0.728208,0.00116788
1.01671,0.000983252
1.66598,0.000737523
5.45869,0.000417605
10.1237,0.000305147
20.0777,0.000217866
30.3855,0.000180268
49.3043,0.000124543

1.46621e-08,4.36635e-11
0.46516,0.0338798
0.727571,0.0303562
1.01638,0.0255618
1.66585,0.0191751
5.45868,0.0108577
10.1237,0.00793383
20.0777,0.00566453
30.3855,0.00468698
49.3043,0.00323812

5.64107e-08,3.29896e-10
0.460746,0.0662462
0.725758,0.0594953
1.01545,0.0501252
1.66551,0.0376102
5.45865,0.0212978
10.1237,0.0155625
20.0777,0.0111112
30.3855,0.00919369
49.3043,0.00635169

1.25257e-07,1.09191e-09
0.453477,0.098202
0.722769,0.0885382
1.01392,0.0746587
1.66494,0.0560401
5.45859,0.0317378
10.1236,0.0231912
20.0777,0.0165578
30.3855,0.0137004
49.3043,0.00946527

2.21184e-07,2.56288e-09
0.443372,0.129543
0.718611,0.117438
1.01178,0.0991479
1.66414,0.0744624
5.45852,0.0421777
10.1236,0.0308198
20.0777,0.0220045
30.3855,0.0182071
49.3043,0.0125788

3.44167e-07,4.97589e-09
0.430455,0.160062
0.71329,0.146147
1.00904,0.123578
1.66312,0.0928747
5.45842,0.0526174
10.1236,0.0384485
20.0777,0.0274512
30.3855,0.0227138
49.3043,0.0156924

4.94175e-07,8.56392e-09
0.414763,0.189548
0.706814,0.17462
1.0057,0.147935
1.66187,0.111274
5.45831,0.0630569
10.1236,0.0460771
20.0776,0.0328978
30.3855,0.0272205
49.3043,0.018806

6.71169e-07,1.35598e-08
0.396337,0.217784
0.699194,0.20281
1.00176,0.172203
1.6604,0.129659
5.45817,0.0734962
10.1235,0.0537056
20.0776,0.0383445
30.3855,0.0317272
49.3043,0.0219196

8.75103e-07,2.01963e-08
0.375234,0.244548
0.690441,0.230672
0.997229,0.19637
1.6587,0.148026
5.45801,0.0839352
10.1235,0.0613342
20.0776,0.0437911
30.3855,0.036234
49.3043,0.0250331

1.10592e-06,2.87056e-08
0.351523,0.26961
0.68057,0.25816
0.992101,0.220419
1.65678,0.166373
5.45783,0.0943738
10.1234,0.0689627
20.0776,0.0492378
30.3855,0.0407407
49.3043,0.0281467

1.36357e-06,3.93201e-08
0.325286,0.292734
0.669596,0.285229
0.986383,0.244337
1.65464,0.184698
5.45763,0.104812
10.1234,0.0765912
20.0776,0.0546844
30.3855,0.0452474
49.3043,0.0312603

1.64797e-06,5.22713e-08
0.296625,0.313673
0.657537,0.311836
0.980077,0.268109
1.65227,0.202998
5.45741,0.11525
10.1233,0.0842196
20.0776,0.060131
30.3855,0.0497541
49.3043,0.0343739

1.95905e-06,6.77903e-08
0.265661,0.332176
0.644411,0.337938
0.973187,0.291722
1.64968,0.22127
5.45717,0.125688
10.1232,0.091848
20.0776,0.0655777
30.3854,0.0542608
49.3043,0.0374874

2.29671e-06,8.61075e-08
0.232543,0.347979
0.630241,0.363492
0.965717,0.315161
1.64686,0.239512
5.45691,0.136124
10.1231,0.0994763
20.0775,0.0710243
30.3854,0.0587675
49.3043,0.040601

2.66087e-06,1.07452e-07
0.197445,0.360816
0.615047,0.388455
0.957672,0.338412
1.64382,0.257721
5.45662,0.146561
10.1231,0.107105
20.0775,0.0764709
30.3854,0.0632742
49.3043,0.0437146

3.05141e-06,1.32051e-07
0.160577,0.370411
0.598856,0.412788
0.949055,0.361461
1.64056,0.275896
5.45632,0.156997
10.123,0.114733
20.0775,0.0819175
30.3854,0.0677809
49.3043,0.0468282

3.46821e-06,1.60131e-07
0.122187,0.376489
0.581692,0.436451
0.939872,0.384295
1.63707,0.294033
5.45599,0.167432
10.1229,0.122361
20.0775,0.0873641
30.3854,0.0722876
49.3043,0.0499417

3.91113e-06,1.91913e-07
0.0825703,0.378772
0.563582,0.459404
0.930128,0.406899
1.63337,0.31213
5.45565,0.177867
10.1228,0.129989
20.0774,0.0928107
30.3854,0.0767943
49.3043,0.0530553

4.38004e-06,2.27615e-07
0.0420727,0.376993
0.544557,0.481611
0.919828,0.42926
1.62944,0.330185
5.45528,0.188301
10.1227,0.137617
20.0774,0.0982573
30.3854,0.081301
49.3043,0.0561689

4.87477e-06,2.6745e-07
0.00109885,0.3709
0.524645,0.503034
0.908979,0.451365
1.62529,0.348195
5.45489,0.198734
10.1226,0.145245
20.0774,0.103704
30.3854,0.0858077
49.3043,0.0592825

5.39515e-06,3.11622e-07
-0.0398827,0.360267
0.50388,0.523638
0.897587,0.473199
1.62091,0.366157
5.45448,0.209166
10.1224,0.152873
20.0774,0.10915
30.3854,0.0903144
49.3043,0.062396

5.94098e-06,3.60325e-07
-0.0803348,0.344911
0.482295,0.54339
0.885657,0.494751
1.61632,0.38407
5.45405,0.219598
10.1223,0.1605
20.0773,0.114597
30.3853,0.0948211
49.3043,0.0655096

6.51206e-06,4.13739e-07
-0.119651,0.324708
0.459924,0.562256
0.873197,0.516007
1.61151,0.40193
5.4536,0.230029
10.1222,0.168128
20.0773,0.120044
30.3853,0.0993278
49.3043,0.0686232

7.10816e-06,4.72026e-07
