54 2152.38 -3709.05 -1556.67 100804 595.716
54.25 2178.42 -3735.11 -1556.69 100804 621.727
54.5 2160.68 -3717.33 -1556.65 100804 604.027
54.75 2101.84 -3658.52 -1556.68 100804 545.158
55 2057.19 -3613.89 -1556.69 100804 500.499
55.25 2041.41 -3598.08 -1556.67 100804 484.744
55.5 2051.29 -3607.96 -1556.67 100804 494.624
55.75 2080.79 -3637.49 -1556.7 100804 524.088
56 2116.79 -3673.46 -1556.67 100804 560.126
56.25 2145.6 -3702.26 -1556.66 100804 588.936
56.5 2157.68 -3714.37 -1556.69 100804 600.984
56.75 2125.09 -3681.76 -1556.67 100804 568.426
57 2079.07 -3635.74 -1556.68 100804 522.393
57.25 2057.55 -3614.24 -1556.7 100804 500.85
57.5 2056.91 -3613.59 -1556.68 100804 500.234
57.75 2065.3 -3621.95 -1556.65 100804 508.654
58 2080.45 -3637.15 -1556.7 100804 523.75
58.25 2100.59 -3657.26 -1556.67 100804 543.928
58.5 2122.83 -3679.48 -1556.65 100804 566.176
58.75 2128.49 -3685.18 -1556.7 100804 571.791
59 2098.64 -3655.33 -1556.68 100804 541.962
59.25 2075.68 -3632.34 -1556.66 100804 519.024
59.5 2075.95 -3632.63 -1556.68 100804 519.276
59.75 2090.68 -3647.37 -1556.69 100804 533.991
60 2109.5 -3666.14 -1556.64 100804 552.861
60.25 2132.08 -3688.77 -1556.69 100804 575.396
60.5 2167.57 -3724.25 -1556.68 100804 610.896
60.75 2206.02 -3762.67 -1556.65 100804 649.375
61 2199.42 -3756.11 -1556.69 100804 642.731
61.25 2150.98 -3707.67 -1556.7 100804 594.281
61.5 2113.31 -3669.96 -1556.66 100804 556.649
61.75 2089.67 -3646.35 -1556.67 100804 533
62 2071.43 -3628.11 -1556.69 100804 514.74
62.25 2062.88 -3619.53 -1556.64 100804 506.242
62.5 2075.66 -3632.33 -1556.67 100804 518.991
62.75 2114.92 -3671.6 -1556.68 100804 558.233
63 2154.07 -3710.71 -1556.64 100804 597.437
63.25 2145.6 -3701.88 -1556.28 100804 589.327
63.5 2121.61 -3674.99 -1553.38 100804 568.227
63.75 2104.09 -3656.55 -1552.46 100804 551.635
64 2090.76 -3643.01 -1552.25 100804 538.513
64.25 2084.34 -3636.22 -1551.88 100804 532.456
64.5 2091.16 -3642.49 -1551.33 100804 539.824
64.75 2118.42 -3668.45 -1550.03 100804 568.384
65 2164.24 -3714.13 -1549.9 100804 614.34
65.25 2188.4 -3737.93 -1549.52 100804 638.878
65.5 2155.42 -3703 -1547.58 100804 607.838
65.75 2109.93 -3654.31 -1544.38 100804 565.553
66 2077.87 -3619.44 -1541.57 100804 536.297
66.25 2063.71 -3604.41 -1540.7 100804 523.017
66.5 2072.36 -3610.55 -1538.19 100804 534.163
66.75 2101.21 -3638.15 -1536.94 100804 564.271
67 2151.72 -3687.6 -1535.88 100804 615.837
67.25 2207.53 -3743.13 -1535.59 100804 671.941
67.5 2213.41 -3747.34 -1533.93 100804 679.478
67.75 2167.75 -3699.41 -1531.66 100804 636.089
68 2121.63 -3652.73 -1531.1 100804 590.531
68.25 2094.9 -3625.48 -1530.59 100804 564.308
68.5 2088.48 -3617.49 -1529.01 100804 559.466
68.75 2103.05 -3628.41 -1525.35 100804 577.7
69 2136.08 -3659.67 -1523.6 100804 612.478
69.25 2184.38 -3707.39 -1523.01 100804 661.373
69.5 2218.49 -3741.29 -1522.8 100804 695.686
69.75 2198.17 -3720.48 -1522.31 100804 675.86
70 2156.41 -3676.78 -1520.36 100804 636.049
70.25 2125.43 -3642.04 -1516.61 100804 608.822
70.5 2111.19 -3626.67 -1515.48 100804 595.713
70.75 2120.24 -3631.41 -1511.17 100804 609.068
71 2140.99 -3651.88 -1510.89 100804 630.096
71.25 2173.43 -3683.01 -1509.58 100804 663.851
71.5 2211.22 -3720.26 -1509.04 100804 702.18
71.75 2225.36 -3732.94 -1507.57 100804 717.789
72 2203.11 -3708.36 -1505.25 100804 697.867
72.25 2180.29 -3684.53 -1504.25 100804 676.042
72.5 2166.19 -3670.08 -1503.89 100804 662.294
72.75 2161.62 -3665.29 -1503.67 100804 657.948
73 2161.77 -3664.97 -1503.2 100804 658.568
73.25 2168.79 -3666.01 -1497.23 100804 671.559
73.5 2181.49 -3677.62 -1496.13 100804 685.362
73.75 2203.36 -3698.8 -1495.44 100804 707.923
74 2197.54 -3690.98 -1493.45 100804 704.086
74.25 2176.44 -3668.98 -1492.54 100804 683.905
74.5 2169.46 -3662.07 -1492.61 100804 676.843
74.75 2168.45 -3660.63 -1492.18 100804 676.268
75 2166.6 -3658.8 -1492.2 100804 674.397
75.25 2167.55 -3659.74 -1492.19 100804 675.352
75.5 2181.46 -3673.62 -1492.16 100804 689.297
75.75 2215.62 -3707.59 -1491.97 100804 723.652
76 2248.83 -3739.1 -1490.27 100804 758.567
76.25 2252.94 -3740.35 -1487.41 100804 765.529
76.5 2232.07 -3719.58 -1487.52 100804 744.548
76.75 2242.33 -3729.28 -1486.95 100804 755.375
77 2048.12 -3463.79 -1415.67 101113 632.446
77.25 2018.25 -3433.92 -1415.67 101113 602.589
77.5 2002.32 -3415.2 -1412.88 101113 589.44
77.75 1995.83 -3408.64 -1412.81 101113 583.028
78 2001.2 -3413.67 -1412.47 101113 588.726
78.25 2018.34 -3430.8 -1412.47 101113 605.874
78.5 2049.47 -3461.95 -1412.47 101113 637.005
78.75 2095.12 -3507.36 -1412.24 101113 682.878
79 2135.54 -3547.77 -1412.24 101113 723.298
79.25 2121.45 -3532.75 -1411.3 101113 710.157
79.5 2074.95 -3485.84 -1410.89 101113 664.06
79.75 2041 -3451.58 -1410.58 101113 630.421
80 2024.73 -3434.89 -1410.16 101113 614.574
80.25 2020.78 -3430.95 -1410.17 101113 610.607
80.5 2025.36 -3435.53 -1410.16 101113 615.197
80.75 2036.25 -3446.42 -1410.17 101113 626.085
81 2055.13 -3465.15 -1410.02 101113 645.107
81.25 2083.32 -3492.98 -1409.66 101113 673.663
81.5 2116.83 -3525.46 -1408.63 101113 708.191
81.75 2143.33 -3550.56 -1407.23 101113 736.102
82 2126.43 -3533.3 -1406.88 101113 719.55
82.25 2081.48 -3488.22 -1406.74 101113 674.743
82.5 2045.77 -3452.66 -1406.88 101113 638.888
82.75 2023.88 -3430.29 -1406.41 101113 617.469
83 2012.87 -3419.23 -1406.36 101113 606.516
83.25 2012.95 -3419.07 -1406.11 101113 606.841
83.5 2022.6 -3428.31 -1405.71 101113 616.888
83.75 2035.39 -3440.89 -1405.5 101113 629.891
84 2048.36 -3453.14 -1404.78 101113 643.58
84.25 2071.69 -3475.49 -1403.8 101113 667.883
84.5 2107.29 -3507.48 -1400.19 101113 707.096
84.75 2107.82 -3507.28 -1399.46 101113 708.353
85 2075.63 -3473.92 -1398.29 101113 677.334
85.25 2050.42 -3445.51 -1395.09 101113 655.323
85.5 2034.86 -3428.38 -1393.52 101113 641.347
85.75 2027.7 -3420.85 -1393.15 101113 634.555
86 2023.54 -3416.6 -1393.06 101113 630.481
86.25 2017.27 -3408.27 -1391 101113 626.265
86.5 2011.68 -3402.32 -1390.64 101113 621.039
86.75 2018.59 -3409.14 -1390.54 101113 628.054
87 2045.12 -3435.04 -1389.92 101113 655.207
87.25 2086.7 -3476.49 -1389.79 101113 696.91
87.5 2105.26 -3495.1 -1389.84 101113 715.424
87.75 2094.66 -3481.89 -1387.22 101113 707.442
88 2086.56 -3473.51 -1386.95 101113 699.617
88.25 2083.03 -3469.32 -1386.29 101113 696.733
88.5 2070.44 -3456.1 -1385.66 101113 684.776
88.75 2050.35 -3435.95 -1385.6 101113 664.741
89 2035.51 -3420.92 -1385.41 101113 650.093
89.25 2031.47 -3416.71 -1385.23 101113 646.241
89.5 2040.63 -3425.61 -1384.98 101113 655.649
89.75 2066.98 -3451.42 -1384.44 101113 682.549
90 2109.31 -3492.83 -1383.53 101113 725.78
90.25 2133.13 -3516.08 -1382.95 101113 750.183
90.5 2119.1 -3501.67 -1382.57 101113 736.524
90.75 2099.17 -3480.83 -1381.66 101113 717.504
