1028.9 67.2518
2199.23 40.0771
269.978 240.604
2520.93 39.6836
1966.45 46.4383
1974.61 44.2654
5140.78 27.8367
475.412 88.0415
2342.48 41.5753
1344.47 57.9922
1035.93 67.1531
3656.21 34.4609
3621.16 35.725
5135.87 28.5201
3422.35 31.403
3026.42 35.7466
5252.62 27.2741
2535.56 40.4696
2115.37 41.8231
4631.2 30.5517
4734.69 28.1834
2759.37 38.735
3390.78 33.7182
3656.45 33.7695
680.603 79.4816
896.454 71.9279
2628.72 40.9231
615.436 7.88585
3782.82 32.565
3738.01 34.0627
1455.52 49.4356
4500.63 30.9156
2579.66 41.8005
3609.72 32.5235
1017.26 55.8898
1515.73 52.3556
700.507 81.726
3647.74 34.9284
1980.52 45.2904
957.33 62.1769
2631.49 37.178
1513.65 51.2003
3672.74 33.4913
2294.51 43.2776
3300.36 34.8947
4537.65 29.8543
3115.46 34.4528
6332.42 23.3864
117.681 212.373
2852.45 37.9265
2314.19 40.4062
860.235 67.3998
2968.57 38.7991
375.505 105.652
2532.48 42.3984
5090.44 27.6786
2434.76 40.2506
3198.21 35.7981
2995.7 37.9203
3674.97 34.0791
1713.78 51.4307
838.597 72.9019
1204.68 60.7679
238.079 141.049
1028.06 62.2397
55.6802 313.136
4565.69 28.1103
1676.21 53.1421
5234.07 26.0048
2051 45.4323
2082.33 43.9728
651.879 81.356
5500.31 25.8512
1108.49 60.8368
3373.53 34.8129
4036.59 32.7024
3312.35 35.7775
2612.52 40.2342
1449.96 55.241
896.429 71.9926
3782.42 32.2436
4955.87 27.0113
6213.54 24.7576
4956.97 27.4554
555.493 84.3644
3006.6 35.8818
3955.78 34.009
3383.18 33.2187
1075.94 61.8995
1671.23 49.5293
3380.13 34.673
3452.95 30.3716
2599.98 38.7232
802.285 76.2038
3719.06 35.7274
80.6278 371.886
1498.56 54.9337
2895.56 38.8102
4207.67 32.3396
650.48 87.4708
3988.93 31.8527
6078.15 25.1063
568.752 86.9271
5133.88 27.2973
2536.81 39.9726
2255.6 44.3263
5220.28 27.4656
938.696 69.1382
6296.08 23.2029
850.536 65.9258
2010.98 45.5738
5737.44 25.7664
3453.59 32.8754
2531.81 40.4801
907.677 72.1515
3809.96 33.5575
3761.38 35.4709
3070.01 35.8793
1390.25 55.7523
1597.51 49.761
6220.08 23.2077
4620.92 27.4491
1494.1 51.5352
2153.88 37.0288
3866.17 33.3443
3585.36 32.8628
269.851 35.1215
874.772 69.72
2780.35 39.0181
542.562 88.4433
180.04 116.358
81.6987 319.826
55.2618 476.518
503.127 93.5988
483.587 98.6611
2314.4 46.3016
3330.21 32.2392
3114.36 37.3758
2412.1 40.4213
6173.34 24.807
2124.46 43.7379
3810.62 34.777
3825.37 32.0027
3621.97 35.5511
2340.57 45.6253
1667.82 49.1381
1306.64 59.5966
1341.46 59.7674
407.199 102.717
4344.6 29.822
1986.19 47.0636
666.832 79.5174
1484.29 58.1819
1229.97 58.4636
1492.09 49.5485
1273.12 56.2959
5363.79 26.5199
664.052 80.8544
650.646 81.4662
2167.92 41.9669
980.439 65.4939
1680.89 51.2721
3654.32 34.7899
3972.11 33.0402
1677.04 42.7289
2506.22 41.873
2053.04 47.4343
1108.6 63.852
555.081 86.279
3147.37 37.1096
2740.06 40.9889
2530.38 40.5232
1268.57 57.3021
2226.23 41.6314
3629.54 33.7114
3577.45 33.9938
3402.45 33.2994
3660.09 34.5214
3157.56 33.6248
5264.56 28.0672
3688.61 31.4442
1216.64 63.1334
3251.43 36.1248
618.141 79.9404
98.2764 240.983
3063.97 35.4382
258.746 135.345
2275.06 40.6685
2350.04 45.1805
2627.98 39.9844
6046.19 25.1827
118.036 207.382
4059.64 33.4568
3055.23 36.2383
3630.69 33.7103
5416 25.943
764.759 76.0475
1018.06 79.4132
828.896 71.6201
682.229 81.1531
3711.8 33.4736
2362.86 45.8401
3673.47 33.6798
218.848 155.157
2352.57 41.9758
3677.8 33.6653
2456.19 41.4395
2405.67 42.2568
2555.03 40.8243
3600.24 35.9748
197.026 153.923
1865.9 50.6875
2111.07 43.5572
2860.31 38.4598
5876.3 24.7294
2569.41 40.4742
3762.87 32.5332
5135.78 28.5093
2677.47 33.9111
1944.06 46.7122
2746.77 36.5018
2596.56 38.3979
2210.33 44.437
2931.32 39.4783
184.72 297.338
6460.14 23.3755
3721.18 33.8614
3651.94 35.4334
1900.04 45.2809
1627.67 51.3769
5015.29 28.6413
3719.31 35.1446
